通番	文番号	単語	標準ペルシア語１	標準ペルシア語２	標準ペルシア語3	標準ペルシア語４
2190	9011	rwbae ħyle gr				
2358	10014	rwbae ke ħywan ħyle gr w mkaryst w dr ħylegry xyly mšewr ast				
2191	9011	rwz b'dšm				
3205	2055	rwz jng				
6308	1005	rwze ŕbl				
2281	10002	rwzy az rwz ea				
2778	1055	rwy alaq ya ŕaţry				
39	1005	rwy srš				
4225	6018	zxm zbwny				
1978	6018	zxm zbwny ke tw be mn zdy				
5966	2062	zxmy kne				
1535	5003	zmany ke pyr šd				
3845	5002	zmany ke jwan bwd				
3910	5022	zmany ke ŕdrt dašt twana´y dašt				
3868	5008	zmany ke ŕdrt daštm				
1637	5023	zmany ke natwan šd				
5276	4022	zn ma				
5312	4027	zn ma				
3692	4022	zn ma rw				
3743	4027	zn ma rw				
6246	9001	zndgy mykrd				
1882	6002	zndgy mykrdnd				
2279	10001	zndgy mykrdnd				
6160	10004	zndgyšwn āwrdnd				
416	1056	znde bwde				
395	1054	zwze kšydn				
1848	5063	zyr bŕye šyra				
5520	5065	zyr šyra				
1983	7001	zyr gnbd kbwd				
415	1056	sal eay saly				
2783	1056	sal eay saly				
27	1005	saleay sal				
1892	6004	sr ayn				
86	1011	sr bznm				
139	1017	sr bznm				
2529	1019	sr bznm				
189	1027	sr bznm				
6305	6016	sr tw				
2506	1015	sr raš				
129	1015	sr raš w				
2629	1031	sr rae				
2457	1007	sr raeš				
65	1007	sr raeš w				
3997	5042	sr šyr				
4562	10010	sr grg				
5547	6006	sr mn				
5560	6015	sr mn				
5573	6017	sr mn				
4205	6015	sr mn w				
1963	6015	sr mn w ngae kn bbyn açry a awn zxme est				
1966	6016	srš w				
496	2009	sfarš zyad				
2967	2024	sfarš krdm				
5751	10005	slţan jngl				
2312	10007	slţan jngl				
4368	9002	slţan jngle				
1126	3031	slmany dlm myxwad aynŕdr ayn dndwnay mnw tyz kny ke emyn brsm čl bndazm w grg ra xwrde bašm				
996	3008	sm dare smš nšwn dad				
2797	2002	se ta				
4371	9003	se ta				
4511	10002	se ta				
434	2002	se ta bče				
2136	9003	se ta bče				
4519	10003	se dwst				
4063	5058	swar bšyn				
1852	5063	swar šdn				
6077	5060	swxte bwd				
2664	1033	swqaty ke braš gđašte bwdnd				
1100	3027	šax bz bz ŕndy				
1218	3042	šax r				
1586	5014	štr rw				
2533	1020	šde am				
3244	2059	šde bwd				
2046	8001	šde bwdn				
2235	9019	šrţš ayne ke er čy be šma gf , šma ba srt bgw ke ble , ble				
394	1054	šrw' krd				
508	2010	šrw' krd				
620	2026	šrw' krd				
650	2030	šrw' krd				
695	2036	šrw' krd				
732	2043	šrw' krd				
812	2054	šrw' krd				
2293	10003	škar knn				
6158	10004	škareašan ra				
4458	9019	šma ba srt bgw ke ble , ble				
491	2007	šma dr baz nknyd				
3385	3013	šngwl , mngwl , ħbe angwr				
3087	2042	šngwl tw				
3133	2049	šngwl tw				
3423	3023	šngwl tw				
3714	4024	šngwl tw				
3761	4029	šngwl tw				
468	2006	šngwl mn				
2863	2011	šngwl mn				
2921	2018	šngwl mn				
4902	2025	šngwl mn				
4907	2026	šngwl mn				
3075	2040	šngwl mn				
6203	2041	šngwl mn				
3120	2046	šngwl mn				
6206	2047	šngwl mn				
1059	3021	šngwl mn				
3585	4004	šngwl mn				
3600	4008	šngwl mn				
3620	4014	šngwl mn				
3644	4018	šngwl mn				
3704	4023	šngwl mn				
3755	4028	šngwl mn				
5930	2041	šngwl mn , mngwl mn				
573	2018	šngwl mn , mngwl mn , ħbe angwr mn				
614	2025	šngwl mn , mngwl mn , ħbe angwr mn				
2972	2025	šngwl mn , mngwl mn , ħbe angwr mn				
2977	2026	šngwl mn , mngwl mn , ħbe angwr mn				
621	2026	šngwl mn , mngwl mn , ħbe angwr mn , kja estyn				
1286	4004	šngwl mn , mngwl mn dr baz kn madrtam				
5938	2047	šngwl mn mngwl mn				
1331	4014	šngwl mn mngwl mn , dr baz kn maman tam				
1361	4018	šngwl mn mngwl mn bya bze myad ke šyr bde				
514	2011	šngwl mn mngwl mn ħbe angwr mn				
1302	4008	šngwl mn mngwl mn dr baz kn maman tam				
918	2063	šngwl mngwlw				
590	2022	šngwl w mngwl				
3029	2035	šngwl w mngwl				
5107	3010	šngwl w mngwl				
3564	4002	šngwl w mngwl				
3632	4016	šngwl w mngwl				
1492	4037	šngwl w mngwl				
1343	4016	šngwl w mngwl pyrn pr gl				
681	2035	šngwl w mngwl grftw ba xwdš brd w mnm frar krdm awmd aynja ŕaym šdm				
3363	3010	šngwl w mngwl w				
850	2059	šnyde bwd				
4111	5065	šnyde bwd				
4175	6008	šwxy krdm				
3659	4019	šyr tw				
3150	2050	šyr xwdš				
1697	5034	šyr ram				
1673	5030	šyr ŕwye mn w az pa dr myare				
2301	10005	šyr ke slţan jngl ast				
1714	5038	šyr w				
4129	6001	šyr w ansan				
2247	9021	šyre čng andaxt w pwst aynw az kle aš knd ta dmš				
2240	9020	šyre gft ke bče eay mnw tw xwrdy				
4069	5060	šyry ke swxte bwd				
4080	5063	šyry ke swxte bwd				
907	2062	šykm āŕa grge rw				
3443	3026	šykm grge				
2118	8013	şaħb tle				
2121	8014	şaħb tle				
3859	5004	şħra w byabwn w jngl				
3384	3013	şda krd				
1020	3013	şda krd šngwl , mngwl , ħbe angwr				
2985	2027	şday grye				
642	2028	şday grye				
640	2027	şday grye mydad				
617	2025	şdayy nmyad				
4254	7004	şwrt ayn yarw				
4263	7006	şwrt yarw				
4039	5052	ţrf ansan				
295	1034	ţwry ke dyge pyda nbwd				
160	1022	ţy krd				
4635	1006	ţy krdn				
5274	4022	'rws ma				
5308	4027	'rws ma				
3688	4022	'rws ma rw				
3740	4027	'rws ma rw				
2337	10010	'şbany šd				
4593	10016	'nwan šam				
4589	10015	'nwan naear				
90	1011	qđaeay xwb xwb				
2568	1027	qđaeay xwb xwb				
7	1001	qyr az xda				
427	2001	qyr az xday merbwn				
594	2022	frar krd				
1762	5047	frar krd				
1764	5048	frar krd				
1804	5054	frar krd				
4117	5065	frar krd				
3035	2035	frar krdm				
3900	5018	frar krdm				
4171	6006	frar kn				
4179	6011	frar kn				
1930	6011	frar kn brw w aysty myxwrmt				
4479	9022	frar mykrd				
1934	6012	frar mykne				
3260	2061	frday awnrwz				
865	2061	frday awnrwz ke ŕrar bwd ayna brn be mydwn jng				
1219	3042	frw krd				
1701	5035	fryb xwrd				
1135	3033	fs fs fs fs				
373	1051	fkr krd				
999	3009	fkr mykrdnd				
2360	10014	fkry krd				
420	1056	fwt myknd				
841	2058	ŕaźy wŕty ke dr embwne r baz krd				
598	2022	ŕaym šd				
3369	3010	ŕaym šd				
3038	2035	ŕaym šdm				
1353	4016	ŕaym myše				
19	1003	ŕd ye čwb kbryt				
2419	1002	ŕd ye qrbyl				
1533	5002	ŕdrt dašt ansan az aw bar kšyd				
5053	2061	ŕrar bwd				
1312	4011	ŕşe aš aynw				
1875	6001	ŕşe šyr w ansan				
925	2064	ŕşe ma				
943	2065	ŕşe ma				
1244	3046	ŕşe ma				
1514	4041	ŕşe ma				
3975	5037	ŕfs ŕwy				
322	1039	ŕl bde				
342	1044	ŕl bde				
368	1050	ŕl bde				
4734	1036	ŕl bzn				
4749	1042	ŕl bzn				
4764	1047	ŕl bzn				
4752	1046	ŕl ŕl ŕl				
2710	1046	ŕl ŕl ŕl znwn				
353	1046	ŕl ŕl ŕl znwn awmd w awmd w awmd w awmd				
4737	1041	ŕl ŕl ŕl ŕl ŕl ŕl				
2690	1041	ŕl ŕl ŕl ŕl ŕl ŕl znwn				
330	1041	ŕl ŕl ŕl ŕl ŕl ŕl znwn awmd w awmd w awmd w awmd				
2674	1035	ŕl myxwrd				
326	1040	ŕlš dad				
348	1045	ŕlš dad				
297	1035	ŕlš dadnd				
1448	4033	ŕwrt myde				
2318	10007	kar āswny				
2316	10007	kar xwby				
2370	10015	kar mškly				
1550	5005	kja myry				
376	1051	kdw rw				
2680	1036	kdw ŕl bzn				
2697	1042	kdw ŕl bzn				
2715	1047	kdw ŕl bzn				
2650	1033	kdwy bzrgy				
278	1033	kdwy bzrgy rw				
2938	2021	krd tw				
662	2032	krd tw				
6279	2050	krde bwd				
6063	5046	krde bwd				
5148	3024	kre w pnyr				
3448	3027	kre w pnyr				
1098	3027	kre w pnyr w				
4776	1055	kšawrzany ke awn dwrbr bwdnd				
2346	10011	kšte šd				
768	2050	kšk w pnyr w kre				
248	1030	kmk šwn				
251	1030	kmk šwn				
236	1030	kmk mykrd				
4292	8002	knar dey				
1212	3041	kndn dyge				
894	2062	ke , btwne ayne gaz bgyre dndwn ndašt awmd pnj bandaze tmam bdnš zxmy kne , baz naxn ndašt				
4782	1055	ke , daštnd be dad w fryad ayn myrsnd				
2940	2021	ke are dst w paš ] ħna´ye				
780	2051	ke are ye emčyn mşybty mn pyda krdm				
602	2023	ke az şħra brgšt				
5187	3040	ke alan dndwn ndarm				
1856	5063	ke ansan w bgyrn ayn ħyle ay be kar brd				
5853	1055	ke awn dwrbr bwdnd				
2088	8009	ke awn ea awn čyze awn gwšte				
171	1023	ke ay xale pyrzn xwb šd awmdy w mn darm az gšngy mymyrm				
2968	2024	ke ayn dr xwne rw baz nđaryn				
1000	3009	ke ayn madršwne				
2056	8003	ke ayn ye tle aye				
2060	8004	ke aynw be dam bndazn be tle bndazn				
6094	6005	ke ba awn dwst bwde				
374	1051	ke bayd , yk čyzy baše , tw ayn kdw				
257	1030	ke bayd br grde				
4464	9020	ke bče eay mnw tw xwrdy				
4726	1033	ke braš gđašte bwdnd				
1466	4035	ke brm baem dyge d'wa knn				
54	1005	ke bre xwne dxtrš				
658	2031	ke b'd az rftn šma āŕa grge awmd , aynja dr zd , ma gftym dst w pay maman ma ħna´ye				
5704	9019	ke ble , ble				
6171	1005	ke be rwze ŕbl pxte bwd				
2217	9014	ke bya brw ayn šyre myxwad be ye astany astandar bfrste				
3853	5003	ke pyr šd				
1597	5014	ke pyr šd				
3872	5009	ke pyr šdm				
4226	6018	ke tw be mn zdy				
5350	5002	ke jwan bwd				
270	1032	ke če kar knm				
4688	1030	ke čyde bwdn				
2212	9014	ke ħrş ayn šyre rw bxwabwne				
1677	5031	ke ħyfe				
4577	10014	ke ħywan ħyle gr w mkaryst w dr ħylegry xyly mšewr ast				
133	1015	ke xale pyrzn , tw kja myry				
4484	9022	ke xwb astandar šdy				
1819	5057	ke xwb nmytwne be ansan brse				
152	1021	ke xyly xwb				
411	1055	ke dad w fryad mykne w az dad w fryad ayn kšawrzany ke awn dwrbr bwdnd nzdyk bwdn ba byl w das w awn čyz ea´y ke , wsayl kšawrzy ke , daštnd be dad w fryad ayn myrsnd wawnarw tar myknnd az dwrwr aynw b'd yxale pyrzn w rwy alaq ya ŕaţry mynšwnnd w mybrnš be xane aš				
3230	2058	ke dr embwne r baz krd				
533	2013	ke dst w pa tw bkn bbynm čjwrye				
580	2019	ke dst w pay maman ma ħna´ye				
2165	9008	ke dyge az ayna mwaẓbt myknm				
2668	1034	ke dyge pyda nbwd				
5814	1029	ke rsyd				
3336	3005	ke rft šykar				
502	2010	ke rft w ye mdty gđšt az rftnš				
2143	9004	ke rfte bwd , šyr rfte bwd škar				
6128	9001	ke zndgy mykrd				
4534	10005	ke slţan jngl ast				
5483	5060	ke swxte bwd				
5495	5063	ke swxte bwd				
5747	10004	ke škareašan ra be mŕrّ zndgyšwn āwrdnd				
1822	5058	ke šma yky yky rw pšt em swar bšyn				
1364	4019	ke šngwl mngwl grg awmde xwrde				
3649	4018	ke šyr bde				
2229	9017	ke fŕţ be ye šrţ bayd bry pyš šyre				
5942	2050	ke ŕbla˝ teye krde bwd				
5401	5022	ke ŕdrt dašt twana´y dašt				
5368	5008	ke ŕdrt daštm				
3261	2061	ke ŕrar bwd ayna brn be mydwn jng				
4492	9024	ke ŕrmze				
300	1035	ke ŕl myxwrd				
360	1047	ke kdw ŕl bzn , tw ndydy yk pyrzn				
337	1042	ke kdw ŕl bzn šma ndydy yk pyrzn				
5449	5046	ke krde bwd				
3371	3011	ke grg awmd				
4329	8010	ke gwšt w wrdare				
2634	1031	ke ma myxwaym tw rw bxwrymt				
1334	4015	ke maman mn tw nysty				
71	1008	ke mn čnd wŕtye qđa nxwrdm				
2067	8005	ke mn čwn rwze darm rwze estm , nmytwnm awn gwštw bxwrm				
6242	6016	ke mn zdm tw sr tw				
2113	8012	ke mn ky mae w mybynm				
2108	8011	ke mn mae w dydm dyge rwzm baţl šd				
728	2042	ke mn nxwrdm šngwl tw , mn nxwrdm mngwl tw , frdam nmyam be jng tw				
3643	4018	ke myad				
4633	1006	ke myrft				
1379	4020	ke myre myre pštbwm xrse				
3914	5023	ke natwan šd				
145	1019	ke ne bđar mn brm be dxtrm sr bznm				
664	2032	ke ne nystw				
2130	9001	ke eme az ayn ħsab mybrdn				
1800	5053	ke eme šyra awmdn				
3474	3031	ke emyn brsm čl bndazm w grg ra xwrde bašm				
2053	8002	ke ye tyke gwšt gđaštn ye jayy				
3240	2058	kwr krd				
1144	3033	kwr krd				
3741	4027	kwr mykne				
2155	9006	ky bče mne xwrde				
5681	9012	ky byad jlwy mn				
3081	2041	ky xwrde šngwl mn , mngwl mn				
3126	2047	ky xwrde šngwl mn mngwl mn				
983	3005	kye				
1043	3018	kye taptap mykne				
705	2037	kye kye				
738	2044	kye kye taptap mykne				
1415	4027	kye kye tُp tُp mykne , āš ma rw šwr mykne , 'rws ma rw kwr mykne , zn ma rw by dndwn mykne				
1395	4022	kye kye tُp tُp mykne āš ma rw šwr mykne , 'rws ma rw kwr mykne , zn ma rw by dndwn mykne				
5057	2062	gaz bgyre				
3276	2062	gaz bgyre dndwn ndašt awmd pnj bandaze tmam bdnš zxmy kne				
2375	10015	gaw ra				
6177	1033	gđašte bwdnd				
4336	8010	grdn grge				
1003	3010	grg aftad bna° krd ayna r yky yky šngwl w mngwl w xwrd w ħbe angwr rft tw ye swraxe ŕaym šd				
1032	3016	grg awmd brd				
5169	3031	grg ra				
1432	4031	grge r				
1283	4003	grge myad dr myzne , eay dr myzne				
397	1054	grge w šqale				
2628	1031	grge w šyre w šqale				
651	2030	grye krdn				
2990	2029	grye mykny				
2999	2031	grye mykny				
490	2007	gft agr ye wŕt madr twnm				
542	2015	gftnd ne , ps dst w pay mamanšwn nyst , gft dst w pay madr ma , ħna´ye				
4230	7001	gnbd kbwd				
5634	8010	gwšt w				
3543	3045	gwl bxwryn				
673	2033	gwl zd				
1015	3012	gwl zd				
1433	4031	gwl myzne				
3538	3044	gwl nxwryn				
1457	4034	lbaš w				
1412	4026	lŕd krdn				
1383	4020	lŕd myzne				
1390	4021	lŕd myzne				
1391	4021	lŕd myzne				
3401	3017	lwne grg				
672	2033	ma r				
519	2011	madr twn				
4829	2008	madr ma				
2874	2012	madr ma				
5887	2015	madr ma				
3343	3006	madr ma				
989	3006	madr ma dm dare				
527	2012	madr ma eyč wŕt be ayn zwdy br nmy gšt				
3591	4005	madr mn				
1289	4005	madr mn tw nysy , sfyde				
4999	2050	masty ke ŕbla˝ teye krde bwd				
2325	10009	mal tw				
2327	10009	mal rwbae				
2331	10009	mal mn				
4877	2019	maman ma				
5928	2031	maman ma				
3606	4009	maman mn				
3608	4010	maman mn				
1316	4012	maman mn				
3627	4015	maman mn				
1309	4010	maman mn syast				
1266	4002	mamanš bze				
1359	4018	mamanš ke myad				
4343	8011	mae w				
4351	8012	mae w				
3810	4036	mçl , mannd				
1478	4036	mçl , mannd fwtbal				
1199	3040	mçl mn ke alan dndwn ndarm				
4075	5060	mçl nrdban				
284	1033	mħtwy twy kdw rw				
1939	6012	mdt ea sal ea				
4607	10021	mrdn grg				
4163	6005	mryź mykny				
5588	7005	mzaħm šd				
4560	10010	mštِ mħkmy				
4629	1005	mŕdary nwn ke be rwze ŕbl pxte bwd				
1618	5019	mgr ansan čye				
1649	5025	mge ayn ansan čye				
1026	3014	mn aynjaym				
610	2024	mn če ŕdr be ayn bče ea sfarš krdm ke ayn dr xwne rw baz nđaryn , bazm wagđaštn				
4314	8005	mn čwn rwze darm rwze estm				
758	2049	mn xwrdm šngwl tw , mn xwrdm mngwl tw , frdam myam be jng tw				
1070	3023	mn xwrdm šngwl tw mngwlt frdam myam be jngt				
102	1011	mn rw				
3518	3040	mn ke alan dndwn ndarm				
2836	2006	mn madr twnm				
986	3005	mn madr twnm				
2019	7005	mn myxwabm er ky awmd mzaħm šd xrse mçla˝ bznš ya čyzš kne dwrš kne ħywwn wħšy awmd				
259	1031	mn myxwam brgrdm ħŕyŕtš tw rae ayn grge w šyre w šqale sr rae mn w grftnd be mn gftn ke ma myxwaym tw rw bxwrymt				
2630	1031	mn w				
3941	5030	mn w				
5457	5049	mn w				
3091	2042	mngwl tw				
3137	2049	mngwl tw				
3718	4024	mngwl tw				
3764	4029	mngwl tw				
470	2006	mngwl mn				
2864	2011	mngwl mn				
2923	2018	mngwl mn				
4904	2025	mngwl mn				
4909	2026	mngwl mn				
3079	2040	mngwl mn				
6205	2041	mngwl mn				
3124	2046	mngwl mn				
6207	2047	mngwl mn				
1063	3021	mngwl mn				
3587	4004	mngwl mn				
3601	4008	mngwl mn				
3621	4014	mngwl mn				
3645	4018	mngwl mn				
3707	4023	mngwl mn				
3758	4028	mngwl mn				
1050	3020	mnm				
720	2040	mnm mnm bz bz ŕndy , šaxm be ewa smm blndy , ky xwrde šngwl mn , ky xwrde mngwl mn				
745	2046	mnm mnm bz zngwle be pa , wr myjm dw pa dw pa , ky xwrde šngwl mn , ky xwrde mngwl mn				
1418	4028	mnm mnm bzbza dw šax darm dr ewa , ky xwrde šngwl mn ky xwrde mngwl mn				
1398	4023	mnm mnm bzbza dw šax darm dr ewa , ky xwrde šngwl mn ky xwrde mngwl mn ky frda myad be jng mn				
232	1030	meman bwd				
475	2006	mwaẓb bašyn				
4407	9010	mwaẓbt bknm				
4397	9008	mwaẓbt myknm				
1425	4030	mydany ħsaby				
6218	2061	mydwn jng				
2383	10016	myl frmayyd				
2388	10017	myl knyd				
3257	2060	naxnay ayn pnje eašm				
862	2060	naxnay ayn pnje eašm eme r				
2151	9005	naraħt šd				
2198	9012	naraħt šd				
846	2059	naraħt šde bwd				
3184	2052	nbwdn mn				
479	2006	nzdyk xwne ma				
1107	3028	nsbt šma				
3349	3008	nšwn dad				
2087	8009	nšwn dad				
4206	6015	ngae kn				
1967	6016	ngae mykne				
1279	4003	nge darm				
4316	8005	nmytwnm awn gwštw bxwrm				
183	1026	ne				
1969	6016	ne açry a awn zxme ny				
1972	6016	ne açry az awn tbry ke mn zdm tw sr tw ny				
1925	6009	ne bayd bzny				
81	1010	ne bđar				
1922	6008	ne tw rfyŕ mny šwxy krdm				
5799	1005	nwn ke be rwze ŕbl pxte bwd				
1522	4042	eačyn w wačyn				
1755	5046	er jwr				
5698	9019	er čy				
4456	9019	er čy be šma gf				
2283	10002	er se ta				
1743	5044	er kary				
4265	7006	er kary				
4271	7007	er kary				
2030	7007	er kary mykne				
5586	7005	er ky				
4257	7005	er ky awmd mzaħm šd				
4416	9012	er ky byad jlwy mn				
2200	9012	er ky byad jlwy mn pdrš drmyarm				
722	2041	er ky xwrde šngwl mn , mngwl mn				
747	2047	er ky xwrde šngwl mn mngwl mn				
3960	5033	er wŕt				
1693	5033	er wŕt xwasty astraħt kny				
5005	2051	emčyn mşybty				
1863	5065	emsrm ābjwš byar				
770	2050	eme rw				
4041	5053	eme šyra				
852	2059	emyn āŕa grge				
4587	10015	engam ẓer				
3043	2036	eway čyz				
4601	10019	ewš w frast				
8	1001	eyč ks				
428	2001	eyč ks				
2875	2012	eyč wŕt				
3357	3010	wa krd				
3477	3032	wa krd				
1095	3027	wa krdyd				
3545	3045	wa knyn				
5086	3004	wa nknyn				
247	1030	wase nwe eašw				
317	1037	walle ndydm				
363	1048	walle ndydm				
340	1043	walle ndydm , balle ndydm				
3114	2046	wr myjm				
1501	4038	wr mydarm				
4781	1055	wsayl kšawrzy				
2770	1055	wsayl kšawrzy ke , daštnd be dad w fryad ayn myrsnd				
1019	3013	wŕty awmd				
680	2035	wŕty baz krdym				
1128	3032	wŕty dr embwne r wa krd				
586	2021	wŕty dst w pašw krd tw				
561	2016	wŕty rng grft				
560	2016	wŕty rng grft w be dstaš malyd				
541	2015	wŕty krd dydn ne				
972	3004	wŕty myxwast bre čra				
147	1020	wŕtyke br mygrdm				
464	2005	wŕtyke xwast bre be şħra				
191	1027	wŕtyke sr zdm w dydar taze krdm w qđaeay xwb xwb awnja xwrdm w čaŕ w čle šdm				
1274	4003	wŕtyke myre be şħra				
1281	4003	wŕtyke myre be şħra				
3576	4003	wŕtyke myre be şħra				
3129	2048	wl nmykne				
755	2048	wl nmykne bz bz ŕndy				
2398	10019	yad grfty				
2039	7008	yarw rw				
1901	6005	yalat čŕdr bw grfte mn dyge aşla˝ ba tw nmygrdm mnw mryź mykny				
4142	6003	yalay šyre				
2776	1055	yxale pyrzn				
4522	10003	yk āew				
2700	1042	yk pyrzn				
2719	1047	yk pyrzn				
1424	4030	yk ja				
2729	1051	yk čyzy				
4524	10003	yk xrgwš				
1487	4037	yk df'e				
3430	3024	yk dwne				
1074	3024	yk dwne embwne pr kre w pnyr				
4501	10001	yk rwbae				
4499	10001	yk šyr				
2277	10001	yk šyr w yk rwbae w grgy				
3248	2059	yk ţrfm				
4520	10003	yk gaw				
2292	10003	yk gaw w yk āew w yk xrgwš				
2042	8001	yk grgy				
2445	1005	yk mŕdary nwn ke be rwze ŕbl pxte bwd				
1471	4036	yk mydan				
1110	3028	yk embwne				
4383	9004	yky az bče eay ayn				
2145	9004	yky az bče eay ayn ra				
2175	9009	yky az bče eay dygšw				
3362	3010	yky yky				
4060	5058	yky yky				
4074	5060	yky yky				
1851	5063	yky yky				
4804	2005	ye				
4132	6002	ye ādm				
3896	5016	ye asb				
5689	9014	ye astany				
5456	5049	ye ansan				
4028	5049	ye ansan mn w a pa dr āwrde				
1884	6003	ye bar				
1942	6012	ye bar				
1995	7003	ye bar				
2006	7004	ye bar				
1885	6003	ye barwn 'ẓymy				
952	3002	ye bz bz ŕndy				
1523	4042	ye pašw				
2012	7004	ye pše				
2022	7006	ye pše				
2638	1032	ye plwtyky				
2683	1036	ye pyrzn				
1906	6006	ye tbr				
4300	8003	ye tle aye				
4294	8002	ye tyke				
4297	8002	ye jayy				
4362	9001	ye jngly ke zndgy mykrd				
2635	1032	ye jwry ayna				
263	1032	ye jwry ayna rw				
1141	3033	ye čše				
2425	1003	ye čwb kbryt				
2414	1002	ye ħyaţ				
13	1002	ye ħyaţ dašt w ŕd ye qrbyl				
1689	5032	ye xane ay				
4241	7003	ye xrs				
1998	7003	ye xrs rw				
3596	4006	ye xwde				
1292	4006	ye xwde gč				
3616	4013	ye xwrde				
1321	4013	ye xwrde xak zqal				
763	2050	ye xyky				
4048	5054	ye drxt				
15	1003	ye drxt snjd				
1861	5065	ye df'e				
4115	5065	ye df'e				
3210	2056	ye dwne				
829	2057	ye dwne				
3555	4001	ye dwne				
3557	4001	ye dwne				
3559	4001	ye dwne				
5206	4001	ye dwne				
822	2056	ye dwne az ayn embwne ea rw				
1252	4001	ye dwne bze				
1255	4001	ye dwne šngwl				
3562	4001	ye dwne gl xrbyzk				
1257	4001	ye dwne mngwl				
2477	1011	ye dydary taze				
88	1011	ye dydary taze knm				
4286	8001	ye rwbaey				
2139	9004	ye rwbaey				
2809	2005	ye rwz				
2049	8002	ye rwz				
463	2005	ye rwz az rwza				
2140	9004	ye rwzy				
23	1004	ye snjd				
2034	7008	ye sng				
5110	3010	ye swraxe				
3861	5004	ye štr				
5693	9017	ye šrţ				
2456	1006	ye šqale				
4130	6002	ye šyr				
1877	6002	ye šyr w ye ādm				
2127	9001	ye šyry				
4615	1002	ye qrbyl				
1687	5032	ye ŕfs				
1709	5037	ye ŕfs ŕwy				
2646	1033	ye kdw´y				
275	1033	ye kdw´y rw				
31	1005	ye kyse ay				
2505	1014	ye grge				
4429	9014	ye grgy				
2852	2010	ye mdty				
3174	2051	ye emčyn mşybty				
2830	2006	ye wŕt				
4823	2007	ye wŕt				
1996	7003	ye yarw				
2416	1002					
2418	1002					
1	Class 1					
6316	Class 10					
6317	Class 11					
2407	Class 2					
4609	Class 3					
5793	Class 4					
6169	Class 5					
6259	Class 6					
6294	Class 7					
6306	Class 8					
6313	Class 9					
2406						
4608						
