通番	文番号	単語	標準ペルシア語１	標準ペルシア語２	標準ペルシア語3	標準ペルシア語４
3415	3021	شنگول	شنگول			
5139	3023	شنگول	شنگول			
1221	3042	شنگول	شنگول			
3558	4001	شنگول	شنگول			
5208	4002	شنگول	شنگول			
5216	4004	شنگول	شنگول			
5226	4008	شنگول	شنگول			
5240	4014	شنگول	شنگول			
5248	4016	شنگول	شنگول			
5257	4018	شنگول	شنگول			
3651	4019	شنگول	شنگول			
5284	4023	شنگول	شنگول			
5292	4024	شنگول	شنگول			
5320	4028	شنگول	شنگول			
5326	4029	شنگول	شنگول			
3818	4037	شنگول	شنگول			
3249	2059	شنیده	شنیدن			
5511	5065	شنیده	شنیدن			
5554	6008	شوخی	شوخی			
3685	4022	شور	شور			
3737	4027	شور	شور			
3922	5024	شیر	شیر			
1647	5025	شیر	شیر			
3939	5030	شیر	شیر			
3945	5031	شیر	شیر			
3964	5034	شیر	شیر			
3978	5038	شیر	شیر			
1725	5041	شیر	شیر			
5447	5042	شیر	شیر			
1735	5043	شیر	شیر			
4052	5057	شیر	شیر			
5507	5065	شیر	شیر			
5529	6001	شیر	شیر			
5533	6002	شیر	شیر			
4380	9004	شیر	شیر			
2148	9005	شیر	شیر			
5730	10001	شیر	شیر			
4533	10005	شیر	شیر			
2336	10010	شیر	شیر			
2390	10018	شیر	شیر			
4803	2004	شیر	شیر			
6195	2027	شیر	شیر			
5000	2050	شیر	شیر			
5262	4018	شیر	شیر			
1368	4019	شیر	شیر			
5264	4019	شیر	شیر			
6088	5065	شیرا	شیر			
4668	1022	شیره	شیر			
2545	1023	شیره	شیر			
4695	1031	شیره	شیر			
4732	1035	شیره	شیر			
2678	1036	شیره	شیر			
5539	6003	شیره	شیر			
1905	6006	شیره	شیر			
5559	6012	شیره	شیر			
1953	6014	شیره	شیر			
4197	6014	شیره	شیر			
1960	6015	شیره	شیر			
4217	6016	شیره	شیر			
5687	9014	شیره	شیر			
6252	9014	شیره	شیر			
5695	9017	شیره	شیر			
4462	9020	شیره	شیر			
4468	9021	شیره	شیر			
5482	5060	شیری	شیر			
5494	5063	شیری	شیر			
4360	9001	شیری	شیر			
4355	8013	صاحب	صاحب			
4357	8014	صاحب	صاحب			
1156	3036	صبح	صبح			
453	2004	صبحا	صبح			
2387	10017	صبحانه	صبحانه			
2802	2004	صحرا	صحرا			
2804	2004	صحرا	صحرا			
5870	2005	صحرا	صحرا			
2871	2011	صحرا	صحرا			
5904	2023	صحرا	صحرا			
2982	2027	صحرا	صحرا			
3180	2052	صحرا	صحرا			
3570	4002	صحرا	صحرا			
5212	4003	صحرا	صحرا			
6006	4003	صحرا	صحرا			
5356	5004	صحرا	صحرا			
3918	5024	صحرا	صحرا			
5118	3013	صدا	صدا			
4914	2027	صدای	صدا			
2987	2028	صدای	صدا			
2973	2025	صدایی	صدا			
5584	7004	صورت	صورت			
5598	7006	صورت	صورت			
5035	2059	طرف	طرف			
5464	5052	طرف	طرف1			
2667	1034	طوری	طور			
5802	1006	طی	طی			
2540	1022	طی	طی			
5114	3011	ظهر	ظهر			
5783	10015	ظهر	ظهر			
6015	4022	عروس	عروس			
6025	4027	عروس	عروس			
4557	10010	عصبانی	عصبانی			
5537	6003	عظیمی	عظیم			
882	2062	عقب	عقب			
899	2062	عقب	عقب			
1482	4037	عقب	عقب			
1484	4037	عقب	عقب			
2787	1056	عمری	عمر			
5784	10015	عنوان	عنوان			
5786	10016	عنوان	عنوان			
2467	1008	غذا	غذا			
2479	1011	غذاهای	غذا			
4675	1027	غذاهای	غذا			
5795	1002	غربیل	غربیل			
601	2023	غروب	غروب			
457	2004	غروبا	غروب			
4729	1035	قل	غل			
5829	1036	قل	غل			
2686	1039	قل	غل			
5831	1041	قل	غل			
5832	1041	قل	غل			
5833	1041	قل	غل			
5834	1041	قل	غل			
5835	1041	قل	غل			
5836	1041	قل	غل			
5837	1042	قل	غل			
2706	1044	قل	غل			
5839	1046	قل	غل			
5840	1046	قل	غل			
5841	1046	قل	غل			
5842	1047	قل	غل			
2722	1050	قل	غل			
2408	1001	غیر	غیر			
2790	2001	غیر	غیر			
4542	10006	فاصله	فاصله			
2948	2022	فرار	فرار			
4936	2035	فرار	فرار			
5394	5018	فرار	فرار			
4012	5047	فرار	فرار			
4014	5048	فرار	فرار			
4045	5054	فرار	فرار			
5521	5065	فرار	فرار			
5528	5067	فرار	فرار			
5550	6006	فرار	فرار			
5556	6011	فرار	فرار			
4184	6012	فرار	فرار			
5717	9022	فرار	فرار			
5790	10019	فراست	فراست			
723	2041	فردا	فردا			
749	2047	فردا	فردا			
1065	3022	فردا	فردا			
3709	4023	فردا	فردا			
3721	4024	فردا	فردا			
3766	4029	فردا	فردا			
2125	8014	فردا	فردا			
2167	9009	فردا	فردا			
5050	2061	فردای	فردا			
4437	9014	بفرسته	فرستادن			
4595	10016	فرمایید	فرمودن			
3525	3042	فرو	فرو			
5848	1055	فریاد	فریاد			
5851	1055	فریاد	فریاد			
6301	1055	فریاد	فریاد			
1736	5043	فریاد	فریاد			
3968	5035	فریب	فریب			
3480	3033	فس	فس			
3481	3033	فس	فس			
3482	3033	فس	فس			
3483	3033	فس	فس			
4447	9017	فقط	فقط			
2724	1051	فکر	فکر			
3350	3009	فکر	فکر			
4578	10014	فکری	فکر			
2055	8003	فهمید	فهمیدن			
3906	5020	میفهمی	فهمیدن			
2788	1056	فوت	فوت			
3811	4036	فوتبال	فوتبال			
3165	2050	قاضی	قاضی			
5003	2051	قاضی	قاضی			
3192	2054	قاضی	قاضی			
3227	2057	قاضی	قاضی			
3228	2058	قاضی	قاضی			
5866	1055	قاطری	قاطر			
2955	2022	قایم	قایم			
4938	2035	قایم	قایم			
5111	3010	قایم	قایم			
3640	4016	قایم	قایم			
6315	1005	قبل	قبل			
6209	2050	قبلاً	قبلا			
4614	1002	قد	قد			
2424	1003	قد	قد			
4894	2024	قدر	قدر			
3846	5002	قدرت	قدرت			
6037	5008	قدرت	قدرت			
6050	5022	قدرت	قدرت			
1658	5027	قدرت	قدرت			
5957	2061	قرار	قرار			
4491	9024	قشنگی	قشنگ			
3304	2064	قصه	قصه			
3310	2065	قصه	قصه			
3549	3046	قصه	قصه			
3829	4041	قصه	قصه			
4128	6001	قصه	قصه			
4234	7002	قصه	قصه			
3951	5032	قفس	قفس			
6057	5033	قفس	قفس			
3972	5036	قفس	قفس			
5429	5037	قفس	قفس			
3981	5038	قفس	قفس			
5432	5039	قفس	قفس			
6059	5040	قفس	قفس			
5445	5042	قفس	قفس			
4003	5044	قفس	قفس			
5451	5047	قفس	قفس			
2796	2002	قندی	قندی			
4801	2004	قندی	قندی			
5880	2010	قندی	قندی			
2959	2023	قندی	قندی			
3041	2036	قندی	قندی			
4948	2040	قندی	قندی			
4991	2048	قندی	قندی			
3144	2050	قندی	قندی			
5012	2054	قندی	قندی			
3269	2062	قندی	قندی			
3283	2062	قندی	قندی			
3299	2063	قندی	قندی			
5070	3002	قندی	قندی			
3412	3021	قندی	قندی			
3429	3024	قندی	قندی			
5159	3027	قندی	قندی			
3498	3037	قندی	قندی			
3512	3039	قندی	قندی			
5970	3004	قندیا	قندی			
5430	5037	قوی	قوی			
4714	1032	کار	کار			
3190	2052	کار	کار			
1592	5014	کار	کار			
5416	5029	کار	کار			
6086	5063	کار	کار			
4545	10007	کار	کار			
4547	10007	کار	کار			
4582	10015	کار	کار			
4001	5044	کاری	کار			
5603	7006	کاری	کار			
5607	7007	کاری	کار			
5797	1003	کبریت	کبریت			
5581	7001	کبود	کبود			
2462	1007	کجا	کجا			
2512	1015	کجا	کجا			
2979	2026	کجا	کجا			
633	2027	کجا	کجا			
3862	5005	کجا	کجا			
4488	9023	کجا	کجا			
4603	10019	کجا	کجا			
4720	1033	کدو	کدو			
4722	1033	کدو	کدو			
2672	1035	کدو	کدو			
4733	1036	کدو	کدو			
4748	1042	کدو	کدو			
4763	1047	کدو	کدو			
2733	1051	کدو	کدو			
5845	1051	کدو	کدو			
384	1052	کدو	کدو			
4717	1033	کدوی	کدو			
4716	1033	کدوئی	کدو			
4856	2013	بکن	کردن			
2888	2014	بکن	کردن			
2934	2020	بکن	کردن			
5677	9010	بکنم	کردن			
2725	1051	کرد	کردن			
497	2009	کرد	کردن			
3171	2051	کرد	کردن			
4579	10014	کرد	کردن			
2437	1005	کرد	کردن			
2441	1005	کرد	کردن			
2495	1014	کرد	کردن			
2499	1014	کرد	کردن			
2503	1014	کرد	کردن			
2541	1022	کرد	کردن			
252	1030	کرد	کردن			
2605	1030	کرد	کردن			
2611	1030	کرد	کردن			
2649	1033	کرد	کردن			
2653	1033	کرد	کردن			
2736	1051	کرد	کردن			
2746	1054	کرد	کردن			
2890	2015	کرد	کردن			
2905	2016	کرد	کردن			
4869	2016	کرد	کردن			
4881	2021	کرد	کردن			
2949	2022	کرد	کردن			
3014	2032	کرد	کردن			
3161	2050	کرد	کردن			
3203	2055	کرد	کردن			
3214	2056	کرد	کردن			
3216	2057	کرد	کردن			
3218	2057	کرد	کردن			
5950	2058	کرد	کردن			
888	2062	کرد	کردن			
893	2062	کرد	کردن			
3294	2062	کرد	کردن			
993	3007	کرد	کردن			
5100	3010	کرد	کردن			
5102	3010	کرد	کردن			
5119	3013	کرد	کردن			
3434	3024	کرد	کردن			
3451	3027	کرد	کردن			
1112	3028	کرد	کردن			
1114	3029	کرد	کردن			
5175	3032	کرد	کردن			
1136	3033	کرد	کردن			
1192	3039	کرد	کردن			
1205	3040	کرد	کردن			
3526	3042	کرد	کردن			
3855	5003	کرد	کردن			
3874	5009	کرد	کردن			
3889	5014	کرد	کردن			
3912	5022	کرد	کردن			
3916	5023	کرد	کردن			
3977	5037	کرد	کردن			
1716	5038	کرد	کردن			
3993	5042	کرد	کردن			
1744	5044	کرد	کردن			
4013	5047	کرد	کردن			
4015	5048	کرد	کردن			
4046	5054	کرد	کردن			
5522	5065	کرد	کردن			
2154	9006	کرد	کردن			
2183	9010	کرد	کردن			
5033	2058	کرد	کردن			
4494	9025	کرد	کردن			
2860	2010	کرد	کردن			
2976	2026	کرد	کردن			
2992	2030	کرد	کردن			
3051	2036	کرد	کردن			
3097	2043	کرد	کردن			
3196	2054	کرد	کردن			
3455	3027	کرد	کردن			
3489	3033	کرد	کردن			
4898	2024	کردم	کردن			
5555	6008	کردم	کردن			
2566	1027	کردم	کردن			
2640	1032	کردم	کردن			
4937	2035	کردم	کردن			
5395	5018	کردم	کردن			
5007	2051	کردم	کردن			
2587	1029	کردن	کردن			
2994	2030	کردن	کردن			
5803	1006	کردن	کردن			
2583	1029	کردن	کردن			
2585	1029	کردن	کردن			
5902	2021	کردن	کردن			
700	2036	کردن	کردن			
3101	2043	کردن	کردن			
4966	2043	کردن	کردن			
3200	2054	کردن	کردن			
3731	4026	کردن	کردن			
2660	1033	کردند	کردن			
3502	3038	کردند	کردن			
4532	10004	کردند	کردن			
2828	2006	کرده	کردن			
6302	2050	کرده	کردن			
792	2052	کرده	کردن			
796	2052	کرده	کردن			
6227	5046	کرده	کردن			
4391	9007	کرده	کردن			
3447	3027	کردید	کردن			
3026	2034	کردیم	کردن			
4930	2035	کردیم	کردن			
5563	6015	کن	کردن			
5221	4004	کن	کردن			
5231	4008	کن	کردن			
5245	4014	کن	کردن			
3959	5032	کن	کردن			
5428	5036	کن	کردن			
6061	5040	کن	کردن			
5551	6006	کن	کردن			
5557	6011	کن	کردن			
4570	10013	کن	کردن			
2478	1011	کنم	کردن			
2643	1032	کنم	کردن			
3445	3026	کنم	کردن			
3953	5032	کنم	کردن			
3957	5032	کنم	کردن			
5341	4035	کنن	کردن			
3805	4036	کنن	کردن			
4526	10003	کنن	کردن			
3508	3038	کنند	کردن			
3510	3038	کنند	کردن			
5594	7005	کنه	کردن			
6120	7005	کنه	کردن			
6222	2062	کنه	کردن			
6055	5033	کنی	کردن			
5152	3025	کنی	کردن			
5163	3031	کنی	کردن			
4599	10017	کنید	کردن			
5760	10005	کنیم	کردن			
5772	10013	کنیم	کردن			
2867	2011	کنین	کردن			
2927	2018	کنین	کردن			
5197	3045	کنین	کردن			
2601	1030	میکرد	کردن			
6291	9001	میکرد	کردن			
5718	9022	میکرد	کردن			
5720	9022	میکرد	کردن			
3351	3009	میکردند	کردن			
4136	6002	میکردند	کردن			
4507	10001	میکردند	کردن			
2789	1056	میکند	کردن			
5671	9008	میکنم	کردن			
2204	9013	میکنم	کردن			
4784	1055	میکنند	کردن			
4212	6016	میکنه	کردن			
4244	7003	میکنه	کردن			
4772	1055	میکنه	کردن			
708	2038	میکنه	کردن			
3105	2044	میکنه	کردن			
5132	3018	میکنه	کردن			
1297	4007	میکنه	کردن			
3619	4013	میکنه	کردن			
5271	4022	میکنه	کردن			
5305	4027	میکنه	کردن			
4185	6012	میکنه	کردن			
2005	7004	میکنه	کردن			
4266	7006	میکنه	کردن			
4272	7007	میکنه	کردن			
712	2039	میکنه	کردن			
742	2045	میکنه	کردن			
1047	3019	میکنه	کردن			
3686	4022	میکنه	کردن			
3690	4022	میکنه	کردن			
3694	4022	میکنه	کردن			
3729	4026	میکنه	کردن			
3738	4027	میکنه	کردن			
3745	4027	میکنه	کردن			
5311	4027	میکنه	کردن			
4917	2029	میکنی	کردن			
4919	2031	میکنی	کردن			
5545	6005	میکنی	کردن			
4821	2006	نکنی	کردن			
4827	2007	نکنید	کردن			
5972	3004	نکنین	کردن			
4988	2048	نمیکنه	کردن			
3155	2050	کره	کره			
5982	3024	کره	کره			
5155	3027	کره	کره			
2411	1001	کس	کس			
2793	2001	کس	کس			
5852	1055	کشاورزانی	کشاورز			
5858	1055	کشاورزی	کشاورزی			
4565	10011	کشته	کشتن			
2040	7008	میکشه	کشتن			
2124	8014	میکشه	کشتن			
3151	2050	کشک	کشک			
4066	5059	بکشیم	کشیدن			
1841	5061	بکشیم	کشیدن			
1632	5022	کشد	کشیدن			
859	2059	کشید	کشیدن			
863	2060	کشید	کشیدن			
1151	3035	کشید	کشیدن			
1154	3036	کشید	کشیدن			
1230	3043	کشید	کشیدن			
3851	5002	کشید	کشیدن			
1561	5008	کشید	کشیدن			
1590	5014	کشید	کشیدن			
1593	5014	کشید	کشیدن			
2748	1054	کشیدن	کشیدن			
1248	3047	غلاغه	کلاغ			
929	2064	کلاغه	کلاغ			
1518	4041	کلاغه	کلاغ			
1119	3029	کله	کله			
2600	1030	کمک	کمک			
2614	1030	کمک	کمک			
2618	1030	کمک	کمک			
5610	8002	کنار	کنار			
4474	9021	کند	کندن			
2448	1005	که	که			
6260	1005	که	که			
5800	1006	که	که			
2464	1008	که	که			
75	1009	که	که			
2508	1015	که	که			
2519	1018	که	که			
2523	1019	که	که			
2538	1021	که	که			
2546	1023	که	که			
177	1025	که	که			
6172	1029	که	که			
2620	1030	که	که			
5817	1030	که	که			
4704	1031	که	که			
2641	1032	که	که			
5825	1033	که	که			
4727	1034	که	که			
2673	1035	که	که			
2696	1042	که	که			
2714	1047	که	که			
2726	1051	که	که			
2758	1055	که	که			
2768	1055	که	که			
5859	1055	که	که			
6180	1055	که	که			
2849	2010	که	که			
2882	2013	که	که			
2928	2019	که	که			
4883	2021	که	که			
2960	2023	که	که			
4899	2024	که	که			
3001	2031	که	که			
3016	2032	که	که			
3084	2042	که	که			
6208	2050	که	که			
3172	2051	که	که			
782	2052	که	که			
5023	2058	که	که			
851	2059	که	که			
5052	2061	که	که			
3272	2062	که	که			
5092	3005	که	که			
3352	3009	که	که			
5115	3011	که	که			
1083	3026	که	که			
5164	3031	که	که			
3626	4015	که	که			
5255	4018	که	که			
5261	4018	که	که			
3650	4019	که	که			
3666	4020	که	که			
3799	4035	که	که			
6031	5002	که	که			
5353	5003	که	که			
6036	5008	که	که			
5369	5009	که	که			
3886	5014	که	که			
6049	5022	که	که			
5402	5023	که	که			
3946	5031	که	که			
6062	5046	که	که			
4040	5053	که	که			
4053	5057	که	که			
4058	5058	که	که			
6076	5060	که	که			
4091	5063	که	که			
6082	5063	که	که			
6233	6005	که	که			
6286	6016	که	که			
5576	6018	که	که			
4293	8002	که	که			
4298	8003	که	که			
4303	8004	که	که			
4313	8005	که	که			
2075	8007	که	که			
4321	8009	که	که			
5633	8010	که	که			
4341	8011	که	که			
4348	8012	که	که			
2117	8013	که	که			
4363	9001	که	که			
6245	9001	که	که			
4377	9004	که	که			
4394	9008	که	که			
4425	9014	که	که			
4430	9014	که	که			
4446	9017	که	که			
4455	9019	که	که			
6151	9019	که	که			
5706	9020	که	که			
4477	9022	که	که			
5723	9022	که	که			
5727	9024	که	که			
6157	10004	که	که			
5750	10005	که	که			
2315	10007	که	که			
5773	10014	که	که			
5997	3040	که	که			
4444	9016	که	که			
2369	10015	که	که			
3392	3015	کو	کو			
381	1051	کوبید	کوبیدن			
2342	10010	کوبید	کوبیدن			
3053	2036	کوبیدن	کوبیدن			
5032	2058	کور	کور			
3488	3033	کور	کور			
3689	4022	کور	کور			
5310	4027	کور	کور			
5389	5015	کویر	کویر			
4350	8012	کی	کی			
6116	7005	کی	کی			
4387	9006	کی	کی			
2157	9007	کی	کی			
6135	9012	کی	کی			
2206	9014	کی	کی			
3073	2040	کی	کی			
3077	2040	کی	کی			
4955	2041	کی	کی			
3118	2046	کی	کی			
3122	2046	کی	کی			
4983	2047	کی	کی			
1057	3021	کی	کی			
1061	3021	کی	کی			
3702	4023	کی	کی			
3705	4023	کی	کی			
3708	4023	کی	کی			
